customerID;gender;SeniorCitizen;Partner;Dependents;tenure;Cuenta_Corriente;Multiple_CC;Forma_Pago;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;Atencion_Telf;Atencion_personal;Contract;Correspondencia;MonthlyCharges;TotalCharges;Churn;Letra
6331-EWIEB;Male;0;No;No;20;Yes;Yes;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;85.25;1734.5;Yes;D
2045-BMBTJ;Female;1;No;No;33;No;No;P2C;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;59.45;1884.65;No;B
5171-EPLKN;Male;0;No;No;27;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.85;470;No;D
5998-VVEJY;Male;0;No;No;26;Yes;Yes;P2P;No;No;No;Yes;No;No;Month-to-month;Yes;80.5;2088.8;Yes;B
6741-EGCBI;Male;1;No;No;30;Yes;Yes;P2P;Yes;No;No;No;No;Yes;Month-to-month;Yes;90.5;2595.85;No;D
4317-VTEOA;Male;0;No;No;1;Yes;No;P2C;No;Yes;No;No;No;No;Month-to-month;Yes;50.75;50.75;Yes;B
1670-SVOWZ;Female;0;Yes;Yes;14;Yes;No;P2P;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;89.65;1208.35;Yes;D
9847-HNVGP;Male;0;No;No;17;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.95;310.6;No;B
8980-WQFWL;Female;0;No;No;35;Yes;No;P2C;No;No;Yes;No;No;Yes;Month-to-month;Yes;62.1;2096.1;No;D
6506-EYCNH;Female;0;Yes;Yes;28;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.55;543.8;No;B
9501-UKKNL;Male;0;No;No;59;No;No;P2C;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;51.7;3005.8;No;D
7541-YLXCL;Male;0;No;No;36;Yes;No;P2C;No;Yes;No;Yes;No;Yes;One year;Yes;65.4;2498.4;Yes;B
6080-TCMYC;Male;0;Yes;Yes;40;Yes;Yes;P2P;No;No;Yes;No;No;No;Month-to-month;Yes;81.2;3292.3;No;D
7860-UXCRM;Male;0;Yes;Yes;63;Yes;No;P2C;Yes;Yes;Yes;Yes;Yes;No;Two year;No;74.5;4674.55;No;B
2292-XQWSV;Male;0;Yes;Yes;40;No;No;P2C;No;Yes;Yes;Yes;Yes;Yes;One year;No;60.3;2448.5;No;D
5913-INRQV;Male;1;Yes;No;34;Yes;No;P2P;Yes;No;No;Yes;Yes;No;One year;No;90.15;3128.8;No;B
6210-KBBPI;Male;1;No;No;9;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;99.45;919.4;Yes;D
8734-FNWVH;Male;0;Yes;Yes;31;Yes;Yes;P2C;No;No;No;No;No;Yes;Month-to-month;No;59.7;1825.5;No;B
0133-BMFZO;Female;0;No;No;2;Yes;No;P2P;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;86.25;181.65;Yes;D
9540-JYROE;Male;0;No;No;8;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.1;551.35;Yes;B
2260-USTRB;Female;1;No;No;2;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.2;115.95;Yes;D
7011-CVEUC;Male;0;Yes;No;25;Yes;No;P2P;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;95.7;2338.35;No;B
7925-PNRGI;Female;0;Yes;Yes;45;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;No;81.3;3541.1;No;D
1552-CZCLL;Female;0;Yes;Yes;55;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20;1087.25;No;B
1501-SGHBW;Male;0;No;No;2;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;45.85;81;Yes;D
8148-BPLZQ;Male;0;No;No;34;Yes;No;P2C;No;Yes;No;No;No;No;Month-to-month;Yes;49.8;1734.2;No;B
9987-LUTYD;Female;0;No;No;13;Yes;No;P2C;Yes;No;No;Yes;No;No;One year;No;55.15;742.9;No;D
4488-KQFDT;Female;0;No;No;61;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;One year;Yes;103.95;6423;No;B
5693-PIPCS;Male;0;No;No;41;Yes;No;P2P;No;Yes;No;Yes;Yes;Yes;Two year;Yes;99.65;4220.35;No;D
1925-LFCZZ;Male;1;No;No;55;No;No;P2C;No;No;Yes;No;Yes;Yes;One year;Yes;50.05;2743.45;No;B
6900-PXRMS;Male;1;Yes;Yes;26;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;105.75;2710.25;Yes;D
3346-BRMIS;Female;1;Yes;No;18;No;No;P2C;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;48.35;810.7;Yes;B
6479-VDGRK;Female;0;Yes;Yes;72;Yes;No;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;85.3;6129.2;No;D
2933-FILNV;Female;0;Yes;Yes;2;No;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;24.4;36.55;Yes;B
9819-FBNSV;Male;1;Yes;No;37;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;72.25;2575.45;No;D
1591-XWLGB;Female;0;Yes;No;71;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.85;1379.6;No;B
3243-ZHOHY;Female;0;No;No;16;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.1;296.15;No;D
7527-QNRUS;Male;0;Yes;Yes;17;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;25.15;412.6;No;B
2722-JMONI;Female;1;Yes;No;1;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;49.55;49.55;Yes;D
3878-AVSOQ;Female;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;71.25;71.25;No;B
5296-PSYVW;Female;0;Yes;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.55;1750.7;No;D
4083-EUGRJ;Male;0;No;No;9;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.25;178.5;Yes;B
0512-FLFDW;Female;1;Yes;No;60;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;One year;Yes;100.5;6029;No;D
0487-CRLZF;Female;0;No;No;49;Yes;No;P2C;No;No;Yes;Yes;Yes;Yes;Two year;Yes;74.45;3721.9;No;B
9451-WLYRI;Female;0;Yes;No;53;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.05;990.45;No;D
1991-VOPLL;Female;0;No;No;9;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.05;157.65;No;B
1016-DJTSV;Male;1;No;No;8;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.7;572.85;No;D
0174-QRVVY;Male;0;Yes;Yes;71;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.35;1847.55;No;B
2900-PHPLN;Female;1;Yes;No;70;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.55;1462.05;No;D
8106-GWQOK;Male;0;Yes;No;38;No;No;P2C;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;60;2193.2;No;B
6878-GGDWG;Female;0;Yes;No;32;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.4;641.15;No;D
8450-LUGUK;Female;0;Yes;Yes;37;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24.1;861.85;No;B
0795-GMVQO;Male;0;Yes;No;67;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;One year;No;109.9;7332.4;No;D
1142-IHLOO;Female;0;No;No;51;Yes;No;P2P;No;No;No;No;Yes;Yes;One year;No;87.55;4475.9;No;B
4633-MKHYU;Female;0;No;No;9;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;88.4;788.6;No;D
1545-JFUML;Male;0;Yes;No;71;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;No;Two year;Yes;99;6994.6;No;B
7826-VVKWT;Female;1;Yes;Yes;24;Yes;No;P2P;No;No;Yes;No;Yes;Yes;Two year;Yes;96.55;2263.45;No;D
2587-EKXTS;Male;0;No;No;44;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;111.5;4915.15;No;B
8816-VXNZD;Female;0;No;No;1;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;75.1;75.1;Yes;D
1723-HKXJQ;Male;0;No;No;42;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;101.75;4273.45;Yes;B
9753-OYLBX;Female;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.5;20.5;No;D
6656-JWRQX;Female;0;No;No;1;No;No;P2C;No;No;No;Yes;No;No;Month-to-month;No;30.55;30.55;No;B
1240-KNSEZ;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.1;20.1;Yes;D
4433-JCGCG;Male;1;Yes;No;46;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;101;4680.05;Yes;B
7688-AWMDX;Male;0;Yes;No;71;Yes;No;P2C;Yes;No;No;Yes;No;No;Two year;No;54.5;3778.2;No;D
7244-QWYHG;Male;0;Yes;No;50;No;No;P2C;Yes;No;No;Yes;Yes;No;One year;Yes;44.45;2188.45;No;B
6849-OYAMU;Male;0;Yes;Yes;19;Yes;No;P2P;No;Yes;No;Yes;Yes;Yes;One year;No;100;1888.65;Yes;D
9488-HGMJH;Female;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;71.15;71.15;Yes;B
2150-WLKUW;Female;0;Yes;No;40;Yes;Yes;P2C;No;Yes;No;No;Yes;No;One year;No;63.9;2635;No;D
7032-LMBHI;Female;0;No;No;37;Yes;Yes;P2C;Yes;No;No;No;Yes;No;One year;No;64.65;2347.85;No;B
6088-BXMRG;Female;0;Yes;Yes;32;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;98.85;3089.6;No;D
4821-SJHJV;Female;0;Yes;Yes;32;Yes;Yes;P2P;Yes;No;No;No;Yes;No;Month-to-month;No;89.6;2901.8;No;B
1137-DGOWI;Female;0;Yes;No;30;Yes;No;P2C;No;Yes;Yes;Yes;No;Yes;One year;No;70.25;2198.9;No;D
3812-LRZIR;Female;0;Yes;Yes;27;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.5;761.95;No;B
9483-GCPWE;Male;0;No;Yes;9;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.1;190.25;No;D
9220-CXRSC;Female;0;Yes;Yes;69;Yes;Yes;P2C;Yes;No;No;Yes;No;No;Two year;No;61.4;4059.85;No;B
9537-JALFH;Male;0;Yes;Yes;69;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.9;1356.7;No;D
2103-ZRXFN;Male;0;No;No;1;Yes;Yes;P2C;No;No;No;No;No;No;Month-to-month;No;50.75;50.75;No;B
4877-TSOFF;Female;0;Yes;Yes;55;Yes;Yes;P2C;Yes;Yes;No;Yes;No;Yes;One year;Yes;75.75;4264.25;No;D
6961-VCPMC;Male;1;Yes;No;46;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;80.4;3605.2;Yes;B
5288-AHOUP;Male;1;No;No;11;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;78.5;874.2;No;D
0655-YDGFJ;Male;0;No;No;29;Yes;No;P2C;No;No;Yes;No;No;No;Month-to-month;No;48.95;1323.7;No;B
6823-SIDFQ;Male;0;No;No;28;Yes;No;WIRE;No;No;No;No;No;No;One year;No;18.25;534.7;No;D
2839-RFSQE;Female;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.65;38.7;Yes;B
7010-ZMVBF;Female;0;Yes;Yes;18;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.45;357;No;D
0968-GSIKN;Female;0;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.8;70.8;Yes;B
9057-SIHCH;Female;0;No;No;3;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;96.6;291.9;Yes;D
3635-QQRQD;Male;0;No;No;62;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;20.05;1201.65;No;B
2897-DOVND;Male;0;No;No;2;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.8;146.65;No;D
0191-EQUUH;Female;0;No;Yes;25;No;No;P2C;Yes;No;No;Yes;No;No;Two year;No;35.05;844.45;No;B
3489-HHPFY;Female;0;Yes;No;2;Yes;Yes;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;84.05;134.05;No;D
8601-QACRS;Female;0;No;No;5;Yes;Yes;P2C;No;No;No;No;No;No;Month-to-month;Yes;50.6;249.95;Yes;B
5789-LDFXO;Male;0;No;No;24;Yes;Yes;WIRE;No;No;No;No;No;No;One year;No;24.6;592.65;No;D
2984-TBYKU;Male;0;Yes;Yes;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;104.9;7732.65;No;B
2391-SOORI;Male;0;No;Yes;4;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;No;49.35;219.65;Yes;D
2645-QTLMB;Male;0;No;No;7;Yes;No;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;94.25;669;Yes;B
1548-ARAGG;Female;0;Yes;Yes;4;Yes;Yes;P2C;No;Yes;No;Yes;No;No;Month-to-month;Yes;58.5;224.85;No;D
4424-TKOPW;Male;1;No;No;2;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;93.85;196.75;Yes;B
2522-AHJXR;Male;0;Yes;No;60;Yes;Yes;P2P;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;109.45;6572.85;No;D
1816-FLZDK;Male;0;No;No;1;No;No;P2C;No;No;No;Yes;No;No;Month-to-month;No;29.15;29.15;No;B
8443-ZRDBZ;Male;0;No;No;4;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;76.05;318.9;Yes;D
4615-PIVVU;Female;0;No;No;42;Yes;No;P2C;No;No;Yes;Yes;No;Yes;Two year;No;66.5;2762.75;No;B
7479-NITWS;Male;0;No;No;7;Yes;Yes;P2P;No;No;Yes;No;Yes;No;Month-to-month;Yes;89.35;631.85;Yes;D
9385-NXKDA;Female;0;Yes;No;72;Yes;Yes;P2C;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;82.65;5919.35;No;B
2959-MJHIC;Male;0;Yes;No;4;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;80.35;307.4;Yes;D
1814-DKOLC;Female;0;No;No;5;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;No;25.45;134.75;No;B
9351-HXDMR;Male;0;Yes;No;72;Yes;Yes;P2P;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;110.9;8240.85;No;D
2129-ALKBS;Female;0;Yes;Yes;40;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;Yes;26.2;1077.5;No;B
5960-WPXQM;Male;0;No;No;1;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;79.05;79.05;Yes;D
8260-NGFNY;Female;0;No;No;1;No;No;P2C;No;No;No;No;No;No;Month-to-month;No;25.2;25.2;Yes;B
1866-RZZQS;Male;1;No;No;41;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;98.4;4187.75;Yes;D
4742-TXUEX;Female;0;Yes;Yes;47;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.3;890.5;No;B
8631-NBHFZ;Male;1;Yes;Yes;66;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;No;Two year;No;79.4;5154.6;Yes;D
8873-TMKGR;Male;0;No;No;29;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.1;529.5;No;B
1469-LBJQJ;Female;0;Yes;No;66;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;105.2;6936.85;No;D
8337-UPOAQ;Male;1;Yes;No;10;Yes;Yes;P2P;No;No;Yes;No;No;Yes;Month-to-month;Yes;89.8;914.3;Yes;B
2386-OWURY;Female;0;No;No;58;Yes;No;P2P;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;95.3;5817.7;No;D
0310-VQXAM;Male;0;No;No;9;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.85;178.8;No;B
3453-RTHJQ;Male;0;No;No;6;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.1;435;No;D
6278-FEPBZ;Female;0;No;No;9;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.25;186.15;No;B
1508-DFXCU;Male;0;No;No;12;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;81.45;912;No;D
7868-BGSZA;Male;0;Yes;No;43;Yes;Yes;P2C;Yes;No;Yes;No;Yes;Yes;One year;Yes;80.2;3581.6;No;B
2930-UOTMB;Female;0;No;No;31;Yes;Yes;P2C;Yes;No;Yes;Yes;No;No;Month-to-month;No;65.25;1994.3;Yes;D
5914-DVBWJ;Female;1;No;No;18;Yes;Yes;P2P;No;Yes;No;Yes;No;No;Month-to-month;Yes;85.45;1505.85;Yes;B
2533-QVMSK;Male;0;Yes;No;61;Yes;Yes;P2P;No;Yes;No;Yes;Yes;No;Two year;Yes;94.1;5638.3;Yes;D
8644-XLFBW;Male;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;71.65;71.65;Yes;B
8625-AZYZY;Male;0;Yes;No;24;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;104.65;2542.45;Yes;D
9602-WCXPI;Male;0;No;No;50;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.15;989.05;No;B
3620-MWJNE;Male;0;No;No;2;Yes;No;P2C;Yes;No;No;Yes;No;No;Month-to-month;Yes;54.45;87.3;No;D
6837-HAEVO;Male;0;Yes;Yes;69;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Two year;Yes;105;7297.75;No;B
9306-CPCBC;Female;0;No;No;3;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.25;210.3;Yes;D
9504-YAZWB;Female;0;No;No;53;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.25;1048.45;No;B
6174-NRBTZ;Male;0;No;No;46;No;No;P2C;Yes;No;No;No;No;No;One year;Yes;30.75;1489.3;No;D
1833-VGRUM;Female;1;No;No;1;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.2;74.2;Yes;B
9065-ZCPQX;Male;0;Yes;No;72;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;Yes;Two year;No;78.85;5763.15;No;D
3620-EHIMZ;Female;0;Yes;Yes;52;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.35;1031.7;No;B
6870-ECSHE;Female;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;One year;No;20.45;34.8;No;D
8374-XGEJJ;Male;1;Yes;No;43;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;101;4388.4;Yes;B
6946-LMSQS;Male;1;Yes;No;25;Yes;Yes;P2P;Yes;No;No;No;No;Yes;One year;Yes;89.05;2177.45;Yes;D
9169-BSVIN;Male;0;No;No;12;Yes;Yes;P2C;No;No;Yes;No;Yes;Yes;Month-to-month;No;74.75;827.05;No;B
8194-PEEBY;Female;0;Yes;Yes;24;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.9;533.5;No;D
3932-CMDTD;Female;0;No;No;4;Yes;No;P2P;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;105.65;443.9;Yes;B
8387-UGUSU;Female;0;Yes;Yes;15;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.05;284.3;No;D
4039-HEUNW;Male;1;Yes;No;36;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;96.5;3436.1;Yes;B
0812-WUPTB;Male;1;Yes;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;No;70.85;70.85;Yes;D
0004-TLHLJ;Male;0;No;No;4;Yes;No;P2P;No;No;Yes;No;No;No;Month-to-month;Yes;73.9;280.85;Yes;B
8439-LTUGF;Male;0;No;No;10;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20;198.6;No;D
5089-IFSDP;Female;0;Yes;No;58;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;109.45;6144.55;Yes;B
0206-OYVOC;Female;0;Yes;Yes;46;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.25;864.2;No;D
7128-GGCNO;Male;0;No;No;46;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;No;72.8;3249.4;No;B
7691-KGKGP;Male;0;Yes;Yes;53;Yes;No;P2C;No;Yes;No;Yes;Yes;No;Month-to-month;No;65;3363.8;No;D
3675-EQOZA;Male;0;No;No;5;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.65;93.55;No;B
1732-FEKLD;Female;0;No;No;54;Yes;Yes;P2P;No;Yes;Yes;No;Yes;No;One year;Yes;94.75;5121.75;No;D
0479-HMSWA;Female;0;No;Yes;26;Yes;No;P2P;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;105.45;2715.3;No;B
0365-BZUWY;Male;0;Yes;No;17;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;102.55;1742.5;No;D
5701-SVCWR;Female;0;No;Yes;1;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;No;24;24;No;B
4922-CVPDX;Female;0;Yes;No;26;Yes;No;P2C;No;Yes;Yes;No;Yes;Yes;Two year;Yes;73.5;1905.7;No;D
1357-BIJKI;Male;0;Yes;No;50;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;One year;Yes;98.25;4858.7;No;B
5299-SJCZT;Male;0;No;No;3;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;101.55;298.35;Yes;D
7340-KEFQE;Female;0;Yes;Yes;51;No;No;P2C;Yes;No;No;Yes;No;No;Two year;No;34.2;1782;No;B
2403-BCASL;Male;1;Yes;Yes;41;Yes;Yes;P2P;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;111.95;4534.9;Yes;D
2898-LSJGD;Female;0;Yes;Yes;21;No;No;P2C;Yes;No;Yes;No;Yes;Yes;One year;Yes;55.95;1157.05;Yes;B
7359-PTSXY;Male;0;No;No;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;45.75;45.75;Yes;D
2176-OSJUV;Male;0;Yes;No;71;Yes;Yes;P2C;Yes;Yes;No;Yes;No;No;Two year;No;65.15;4681.75;No;B
8104-OSKWT;Female;0;No;No;12;Yes;Yes;P2P;Yes;No;No;No;No;No;Month-to-month;Yes;79.8;1001.2;No;D
4090-KPJIP;Female;0;No;No;3;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.95;212.4;No;B
4503-BDXBD;Male;0;No;No;11;Yes;No;P2P;No;Yes;No;No;No;No;Month-to-month;No;74.95;815.5;Yes;D
2592-HODOV;Male;0;No;No;13;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.3;259.65;No;B
7995-ZHHNZ;Male;0;Yes;No;42;Yes;Yes;P2C;Yes;No;No;No;No;No;One year;No;56.1;2386.85;No;D
5816-SCGFC;Female;1;No;No;7;Yes;No;P2C;No;Yes;No;No;No;No;Month-to-month;Yes;51.3;419.35;No;B
4979-HPRFL;Male;0;Yes;Yes;56;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.15;1402.25;No;D
8015-IHCGW;Female;0;Yes;Yes;72;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;115.5;8425.15;No;B
9278-VZKCD;Female;1;Yes;No;52;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;109.1;5647.95;No;D
2773-OVBPK;Male;0;Yes;No;67;Yes;Yes;P2P;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;111.3;7567.2;No;B
5206-XZZQI;Male;0;No;No;53;Yes;No;P2P;No;Yes;No;Yes;No;No;Month-to-month;Yes;80.6;4348.1;No;D
5759-RCVCB;Female;0;No;No;3;No;No;P2C;No;No;No;No;Yes;No;Month-to-month;No;35.2;108.95;Yes;B
2139-FQHLM;Male;0;No;No;19;Yes;No;P2P;No;No;Yes;Yes;Yes;No;Month-to-month;No;89.95;1682.4;No;D
1093-YSWCA;Male;0;No;No;11;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.55;223.15;No;B
0991-BRRFB;Male;0;No;No;18;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;No;49.4;874.8;Yes;D
8749-TZYEC;Male;0;Yes;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.8;1874.3;No;B
3115-JPJDD;Female;0;Yes;No;59;Yes;No;P2P;Yes;No;Yes;No;No;No;One year;Yes;81.25;4639.45;No;D
3871-IKPYH;Male;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;No;69.1;69.1;Yes;B
9025-AOMKI;Female;0;No;No;6;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;93.55;536.4;Yes;D
7964-YESJC;Female;0;Yes;No;24;Yes;Yes;P2C;Yes;Yes;Yes;No;No;No;Month-to-month;No;66.3;1559.45;No;B
5275-SQEIZ;Male;0;No;No;1;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;80.85;80.85;Yes;D
9938-ZREHM;Female;0;Yes;No;37;Yes;Yes;P2C;No;Yes;No;Yes;No;Yes;One year;No;72.1;2658.4;No;B
4390-KYULV;Male;0;Yes;No;3;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.55;51.15;Yes;D
9702-AIUJO;Male;0;Yes;Yes;50;Yes;No;P2C;No;No;No;No;No;No;One year;Yes;44.8;2230.85;No;B
8851-RAGOV;Female;0;Yes;No;25;Yes;No;P2C;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;71.05;1837.7;No;D
5396-IZEPB;Male;0;No;No;9;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.7;180.7;No;B
8285-ABVLB;Female;0;Yes;No;70;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.85;1328.35;No;D
5712-VBOXD;Female;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.15;68.45;No;B
8945-GRKHX;Female;0;No;Yes;1;Yes;No;P2P;No;No;No;No;No;Yes;Month-to-month;No;78.65;78.65;Yes;D
4797-MIWUM;Male;0;Yes;Yes;7;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.25;174.7;No;B
8720-RQSBJ;Male;1;No;No;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;44;44;No;D
3815-SLMEF;Female;0;No;No;3;No;No;P2C;Yes;No;No;Yes;No;No;Month-to-month;No;34.25;139.35;Yes;B
4324-AHJKS;Female;0;No;No;5;Yes;No;P2C;Yes;No;Yes;No;No;No;Month-to-month;No;55.8;300.4;No;D
4495-LHSSK;Female;0;No;Yes;18;Yes;Yes;P2C;Yes;No;No;No;No;No;Month-to-month;No;57.65;992.7;No;B
5915-ANOEI;Male;0;Yes;No;70;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;No;Two year;No;79.15;5536.5;No;D
